Date,HK.00316,HK.01378,HK.00883,HK.01171,HK.00386,HK.01308,HK.01088,HK.00998,600019.SS,HK.01919,HK.03988,HK.01288,HK.03323,HK.00762,HK.00857,HK.03328,HK.00728,HK.00941,HK.00939,000651.SZ,601088.SS,HK.02007,601006.SS,HK.01398,002157.SZ,601155.SS,HK.00267,HK.01044,601328.SS,600028.SS,601169.SS,HK.00017,HK.00868,601225.SS,601988.SS,HK.00688,000002.SZ,601818.SS,601288.SS,HK.02628,HK.00006,601398.SS,000069.SZ,600000.SS,601939.SS
2019-03-04,-9.336,3.59,11.83,4.7897,5.69632,4.05,14.97385,4.49193,6.179276466369629,2.6307666,3.06221,3.18863,5.61633,9.14007,4.55843,5.82865,3.975,72.089,5.99044,39.682228088378906,16.923439025878906,9.1197,7.245228290557861,5.15789,12.161117553710938,30.039323806762695,10.597,53.96262,5.607847690582275,5.016793727874756,5.580376625061035,43.54,7.38,7.9010539054870605,3.3316075801849365,26.45,26.04570198059082,3.8322179317474365,3.31059193611145,20.70006,45.78,5.05869722366333,6.2399373054504395,10.524493217468262,6.3919501304626465
2019-03-05,-9.636,3.57,11.63,4.6597,5.63632,4.23,15.01385,4.48193,6.1873016357421875,2.6307666,3.07221,3.22863,5.60633,9.14007,4.56843,5.78865,3.995,71.439,6.03044,40.048004150390625,16.947534561157227,9.4997,7.212555408477783,5.16789,13.205110549926758,31.58380889892578,10.577,54.56262,5.632957458496094,5.000371932983398,5.580376625061035,42.98,7.19,7.832571506500244,3.3146097660064697,26.05,26.25617218017578,3.815148115158081,3.284928560256958,20.65006,45.73,5.024166584014893,6.309560298919678,10.489468574523926,6.339841365814209
2019-03-06,-9.636,3.58,11.43,4.5497,5.60632,4.26,14.95385,4.52193,6.275577068328857,2.6384589,3.07221,3.19863,5.68633,8.91007,4.53843,5.71865,3.825,71.439,6.03044,40.06501388549805,17.043916702270508,9.6597,7.26973295211792,5.18789,14.521860122680664,31.601160049438477,10.597,55.36262,5.599477767944336,5.033215522766113,5.59721040725708,43.46,7.05,7.764090538024902,3.340106725692749,25.9,25.85276985168457,3.823683023452759,3.293483018875122,20.60006,45.63,5.050064563751221,6.300857067108154,10.524493217468262,6.365895748138428
2019-03-07,-9.636,3.5,11.39,4.5197,5.56632,4.27,14.73385,4.45193,6.243476867675781,2.5923051,3.05221,3.17863,5.63633,8.82007,4.50843,5.64865,3.755,71.589,5.99044,38.90814971923828,16.794925689697266,9.4397,7.179883003234863,5.17789,15.039155006408691,30.334341049194336,10.577,55.96262,5.4990386962890625,4.992160797119141,5.521458625793457,43.38,7.28,7.669928073883057,3.3061106204986572,25.55,25.054737091064453,3.7212631702423096,3.2507104873657227,19.65006,45.78,4.9723711013793945,6.2399373054504395,10.401910781860352,6.252994060516357
2019-03-08,-10.936,3.25,11.35,4.2097,5.36632,4.12,13.97385,4.29193,5.922475814819336,2.3999976,2.95221,3.07863,5.27633,8.49007,4.40843,5.45865,3.695,71.689,5.80044,37.86186599731445,16.080078125,8.8597,6.902162075042725,4.98789,16.534605026245117,29.8137264251709,10.437,55.16262,5.273050785064697,4.803313255310059,5.3026204109191895,42.98,6.78,7.387442588806152,3.187124490737915,24.65,24.02869415283203,3.5590977668762207,3.1566109657287598,18.80006,45.58,4.82561731338501,5.944040298461914,10.06919002532959,6.001137733459473
2019-03-11,-11.736,3.39,11.31,4.2497,5.38632,4.31,14.17385,4.37193,5.946550369262695,2.4538437,2.98221,3.07863,5.20633,8.70007,4.43843,5.47865,3.805,73.389,5.86044,38.59341049194336,16.15236473083496,8.8397,6.934834957122803,5.01789,16.18660545349121,31.523073196411133,10.477,56.26262,5.289791107177734,4.819734573364258,5.311037063598633,42.9,6.71,7.455923557281494,3.221120834350586,24.75,24.07254409790039,3.5590977668762207,3.173719882965088,19.15006,46.13,4.84288215637207,6.004961013793945,10.042922973632812,6.053246021270752
2019-03-12,-10.236,3.67,11.43,4.3297,5.51632,4.37,14.31385,4.43193,6.002725601196289,2.4461514,3.04221,3.10863,5.20633,9.05007,4.49843,5.52865,3.855,75.039,5.97044,38.10854721069336,16.160400390625,9.2997,6.9430036544799805,5.11789,17.8043270111084,32.84195327758789,10.537,58.21262,5.306530952453613,4.910053253173828,5.319453716278076,43.54,6.77,7.464484691619873,3.2551167011260986,25.25,24.07254409790039,3.5676326751708984,3.199383497238159,19.55006,46.48,4.85151481628418,5.987555027008057,10.016654014587402,6.087985038757324
2019-03-13,-11.686,3.65,11.33,4.2197,5.50632,4.21,14.25385,4.42193,5.930500507354736,2.3999976,3.00221,3.10863,5.10633,8.97007,4.47843,5.51865,3.795,74.839,5.91044,38.236148834228516,16.0399169921875,9.3397,6.910330772399902,5.07789,16.026718139648438,33.35388946533203,10.397,55.21262,5.323270797729492,4.836155891418457,5.319453716278076,43.54,6.62,7.430243492126465,3.2296195030212402,25.15,24.388248443603516,3.550562620162964,3.173719882965088,19.60006,46.23,4.8169846534729,6.048474311828613,10.016654014587402,6.035876750946045
2019-03-14,-11.636,3.67,11.83,4.1297,5.51632,4.23,14.51385,4.43193,5.858275890350342,2.3692284,3.00221,3.08863,5.05633,9.29007,4.49843,5.50865,3.905,75.939,5.88044,38.66996765136719,15.943534851074219,9.3797,6.8694891929626465,5.07789,14.427806854248047,33.5621337890625,10.377,56.71262,5.331639766693115,4.868999481201172,5.285787105560303,43.86,6.56,7.447363376617432,3.221120834350586,25.05,24.08131217956543,3.5249578952789307,3.165165424346924,19.40006,46.33,4.808351993560791,5.935338497161865,10.03416633605957,6.035876750946045
2019-03-15,-11.886,3.7,12.23,4.1597,5.60632,4.37,14.57385,4.43193,5.874325752258301,2.384613,3.02221,3.10863,5.14633,9.28007,4.47843,5.62865,3.905,76.389,5.91044,39.91189956665039,16.047950744628906,9.5397,6.893993854522705,5.07789,14.785210609436035,36.36476516723633,10.417,56.56262,5.340010643005371,4.8772101402282715,5.268953323364258,44.26,6.7,7.464484691619873,3.221120834350586,25.3,24.61625862121582,3.5249578952789307,3.173719882965088,19.45006,46.68,4.8169846534729,6.031068801879883,10.007899284362793,6.105354309082031
2019-03-18,-11.136,3.84,12.09,4.2497,5.63632,4.37,14.97385,4.46193,6.074951171875,2.4153822,3.05221,3.11863,4.88633,9.64007,4.60843,5.61865,3.945,77.339,5.96044,40.745521545410156,16.62625503540039,9.9197,7.016517639160156,5.13789,15.23666763305664,38.525306701660156,10.517,58.66262,5.432079315185547,4.9757399559021,5.353121280670166,45.06,7.04,7.704169273376465,3.263615608215332,27.3,25.756305694580078,3.6017727851867676,3.2079379558563232,19.95006,46.73,4.87741231918335,6.248640060424805,10.147992134094238,6.20957088470459
2019-03-19,-11.136,3.72,11.95,4.2397,5.65632,4.37,14.93385,4.48193,6.026801109313965,2.4230745,3.06221,3.11863,4.97633,9.90007,4.73843,5.56865,4.015,77.439,5.98044,40.15858459472656,16.47364616394043,10.2597,7.000181198120117,5.14789,15.895040512084961,37.32789993286133,10.477,57.16262,5.39022970199585,4.967528820037842,5.319453716278076,45.14,7.09,7.610007286071777,3.238118886947632,27.4,25.563373565673828,3.5676326751708984,3.199383497238159,20.00006,46.23,4.87741231918335,6.222531318664551,10.112969398498535,6.200886249542236
2019-03-20,-12.036,3.69,11.89,4.2797,5.53632,4.43,14.91385,4.42193,5.9786505699157715,2.4076899,3.02221,3.08863,4.88633,9.90007,4.75843,5.50865,3.965,77.689,5.93044,39.64820098876953,16.465614318847656,10.3597,6.967508316040039,5.10789,14.926290512084961,36.8853759765625,10.397,60.66262,5.423709869384766,4.9264750480651855,5.319453716278076,44.66,6.89,7.610007286071777,3.221120834350586,26.8,25.89661979675293,3.5676326751708984,3.190828800201416,19.70006,46.03,4.84288215637207,6.292153835296631,10.112969398498535,6.200886249542236
2019-03-21,-11.236,3.77,12.09,4.3597,5.50632,4.49,14.85385,4.40193,5.954575538635254,2.3999976,3.00221,3.06863,5.10633,9.78007,4.76843,5.48865,4.025,73.539,5.86044,39.358985900878906,16.610191345214844,10.4397,6.9430036544799805,5.07789,14.926290512084961,37.06759262084961,10.357,60.06262,5.35675048828125,4.934686183929443,5.285787105560303,43.7,6.76,7.584326267242432,3.221120834350586,25.85,25.914155960083008,3.5334925651550293,3.173719882965088,19.75006,45.23,4.82561731338501,6.318263053894043,10.03416633605957,6.1400933265686035
2019-03-22,-11.086,3.84,12.17,4.2797,5.43632,4.36,15.09385,4.37193,5.946550369262695,2.4384591,3.00221,3.07863,5.19633,9.56007,4.65843,5.47865,3.965,72.339,5.85044,39.26541519165039,16.971630096435547,10.4397,6.951172351837158,5.06789,14.333752632141113,36.28667449951172,10.337,60.11262,5.3483805656433105,4.910053253173828,5.277369976043701,42.98,6.77,7.704169273376465,3.2296195030212402,25.45,25.598451614379883,3.507887840270996,3.182274341583252,19.50006,45.48,4.8169846534729,6.387886047363281,9.97287654876709,6.105354309082031
2019-03-25,-12.086,3.91,11.59,3.9297,5.21632,4.5,13.73385,4.27193,5.778024196624756,2.3692284,2.93221,3.01863,4.82633,9.48007,4.45843,5.38865,3.985,71.789,5.72044,38.270172119140625,16.0399169921875,10.2397,6.828648090362549,4.92789,14.314942359924316,35.74003219604492,10.157,58.71262,5.189351558685303,4.77868127822876,5.142699718475342,42.58,6.61,7.481604099273682,3.1701266765594482,25.15,24.6951847076416,3.43107271194458,3.1309475898742676,18.70006,45.33,4.7220258712768555,6.2138285636901855,9.65766716003418,5.940344333648682
2019-03-26,-11.586,3.99,11.89,3.8697,5.23632,4.71,13.39385,4.26193,5.697774410247803,2.4076899,2.92221,3.01863,4.74633,9.56007,4.45843,5.34865,4.045,71.139,5.71044,38.10854721069336,15.59815788269043,10.1997,6.7306294441223145,4.90789,14.484238624572754,35.88753890991211,10.137,59.86262,5.1809821128845215,4.680150985717773,5.117448806762695,42.74,6.68,7.413122653961182,3.1616275310516357,25.15,24.80919075012207,3.4140028953552246,3.1395020484924316,18.50006,45.48,4.704761028289795,6.196423053741455,9.710201263427734,5.914290428161621
2019-03-27,-11.136,4.14,12.43,3.7897,5.22632,4.92,13.13385,4.20193,5.72184944152832,2.4384591,2.92221,3.04863,4.81633,9.46007,4.48843,5.34865,4.075,70.739,5.77044,38.78905487060547,15.63028335571289,10.3997,6.738797664642334,4.91789,13.966944694519043,36.85934829711914,10.097,61.51262,5.172611713409424,4.696573257446289,5.125865936279297,43.78,6.66,7.464484691619873,3.1701266765594482,25.55,25.387983322143555,3.43107271194458,3.1566109657287598,18.70006,45.33,4.756556510925293,6.318263053894043,9.701445579528809,5.992453098297119
2019-03-28,-11.636,4.19,12.39,3.8997,5.20632,4.62,13.15385,4.18193,5.6817240715026855,2.4538437,2.93221,3.02863,4.96633,9.64007,4.48843,5.35865,4.035,70.739,5.73044,38.814579010009766,15.445549011230469,10.3397,6.673451900482178,4.90789,14.211483001708984,36.373435974121094,10.197,61.01262,5.114022731781006,4.630886554718018,5.092198848724365,44.9,6.62,7.447363376617432,3.1531286239624023,25.6,25.256437301635742,3.4140028953552246,3.1395020484924316,18.60006,45.53,4.704761028289795,6.335668563842773,9.65766716003418,5.922975540161133
2019-03-29,-11.286,4.23,12.77,4.1397,5.11632,4.43,13.33385,4.17193,5.802099704742432,2.5076898,2.90221,2.99863,5.03633,9.29007,4.46843,5.35865,3.985,70.439,5.64044,40.15858459472656,15.750765800476074,10.4997,6.812312126159668,4.85789,15.321316719055176,39.17607116699219,10.357,60.81262,5.222831726074219,4.712993621826172,5.218451023101807,45.94,6.73,7.6271281242370605,3.20412278175354,26.65,26.940200805664062,3.4993526935577393,3.190828800201416,19.35006,46.03,4.808351993560791,6.701187610626221,9.876562118530273,6.035876750946045
2019-04-01,-10.336,4.56,13.01,4.9697,5.20632,4.35,13.49385,4.25193,6.050875663757324,2.6076897,3.03221,3.08863,5.33633,9.40007,4.52843,5.43865,4.025,68.539,5.81044,40.15858459472656,16.184492111206055,10.6997,6.926666736602783,5.01789,16.854387283325195,39.193424224853516,10.517,61.11262,5.289791107177734,4.795102596282959,5.285787105560303,48.66,6.84,8.106498718261719,3.2551167011260986,27.8,28.124095916748047,3.550562620162964,3.2250471115112305,19.65006,46.18,4.86877965927124,7.049301624298096,10.016654014587402,6.200886249542236
2019-04-02,-10.236,4.68,12.77,5.0397,5.25632,4.31,13.31385,4.25193,6.082976341247559,2.6307666,3.05221,3.08863,5.47633,9.44007,4.52843,5.39865,4.085,68.789,5.79044,40.15858459472656,16.0399169921875,10.6397,6.910330772399902,5.00789,16.647470474243164,39.453731536865234,10.697,60.71262,5.256311416625977,4.770469665527344,5.268953323364258,49.22,7.03,8.072257995605469,3.2551167011260986,27.4,28.053939819335938,3.5420279502868652,3.2079379558563232,19.70006,45.88,4.886044502258301,7.266872406005859,10.016654014587402,6.218255519866943
2019-04-03,-9.636,4.65,12.71,5.2097,5.27632,4.51,13.57385,4.25193,6.243476867675781,3.0230739,3.09221,3.08863,5.74633,9.32007,4.56843,5.36865,3.955,70.489,5.83044,40.15858459472656,16.19252586364746,10.6997,6.959340572357178,5.04789,17.2211971282959,37.2064208984375,10.737,61.16262,5.273050785064697,4.811523914337158,5.294203281402588,49.38,7.18,8.157858848571777,3.263615608215332,27.25,28.492420196533203,3.5590977668762207,3.199383497238159,20.05006,46.08,4.920575141906738,7.5888776779174805,10.06919002532959,6.279048442840576
2019-04-04,-10.386,4.6,12.47,5.4497,5.24632,4.69,13.49385,4.27193,6.227427005767822,2.9769201,3.09221,3.09863,5.68633,9.64007,4.58843,5.49865,3.915,69.939,5.87044,40.15858459472656,16.44955062866211,10.4397,6.967508316040039,5.04789,18.94237518310547,37.423343658447266,10.657,61.91262,5.298160552978516,4.868999481201172,5.3447041511535645,48.9,7.05,8.500267028808594,3.3061106204986572,26.9,28.25564193725586,3.6103079319000244,3.2421560287475586,20.15006,45.98,5.015533924102783,7.57147216796875,10.253061294555664,6.461427688598633
2019-04-08,-11.486,4.61,12.97,5.4997,5.26632,4.73,13.57385,4.30193,6.403977870941162,2.9153817,3.11221,3.11863,6.19633,9.34007,4.65843,5.54865,3.865,68.789,5.92044,40.15858459472656,16.489709854125977,10.7997,7.016517639160156,5.06789,19.46907615661621,37.58820343017578,10.697,63.21262,5.331639766693115,4.951107978820801,5.395205497741699,48.66,7.03,8.431785583496094,3.3146097660064697,26.9,27.65930938720703,3.635913133621216,3.2421560287475586,20.15006,45.98,5.024166584014893,7.789042949676514,10.261817932128906,6.409318923950195
2019-04-09,-11.136,4.89,13.11,5.3297,5.23632,4.91,13.67385,4.28193,6.291626930236816,2.923074,3.12221,3.09863,6.15633,9.46007,4.67843,5.56865,3.905,68.539,5.90044,44.17359161376953,16.2407169342041,11.5197,6.918498992919922,5.01789,18.46270179748535,40.49495315551758,10.717,62.81262,5.306530952453613,4.893631458282471,5.395205497741699,48.26,7.17,8.294821739196777,3.2891128063201904,27.2,29.36060905456543,3.618842601776123,3.2336015701293945,19.95006,45.88,4.989635944366455,7.823854446411133,10.104212760925293,6.365895748138428
2019-04-10,-10.886,5.0,12.99,5.4697,5.17632,5.09,13.51385,4.23193,6.267551898956299,2.8999971,3.09221,3.04863,6.38633,9.46007,4.60843,5.56865,3.915,68.289,5.83044,48.58839797973633,16.25678062438965,11.4997,6.9430036544799805,4.96789,17.64443588256836,39.74006652832031,10.737,62.66262,5.273050785064697,4.844367027282715,5.369955062866211,47.94,7.24,8.346182823181152,3.280613422393799,27.35,28.73796844482422,3.5590977668762207,3.2250471115112305,19.85006,45.78,4.963738441467285,7.710717678070068,10.051678657531738,6.348526477813721
2019-04-11,-10.436,5.07,12.65,5.1397,5.15632,5.08,13.23385,4.18193,6.163226127624512,2.8384587,3.06221,2.97863,6.19633,9.34007,4.53843,5.46865,3.845,67.739,5.78044,46.95518112182617,15.967629432678223,11.2397,6.836816787719727,4.93789,17.3998966217041,38.42985916137695,10.497,62.01262,5.264680862426758,4.786891937255859,5.311037063598633,47.06,7.15,7.841131687164307,3.280613422393799,26.6,27.922395706176758,3.5249578952789307,3.190828800201416,19.25006,45.78,4.946473598480225,7.6585001945495605,10.042922973632812,6.279048442840576
2019-04-12,-10.486,5.03,12.79,5.1597,5.15632,5.23,13.33385,4.17193,6.074951171875,2.8999971,3.06221,2.97863,6.36633,9.19007,4.48843,5.43865,3.845,67.439,5.84044,46.402259826660156,15.99975872039795,11.3997,6.877657890319824,4.97789,18.199352264404297,37.27583312988281,10.477,62.71262,5.264680862426758,4.77868127822876,5.3278703689575195,47.54,7.22,7.8839335441589355,3.2891128063201904,26.85,27.26467514038086,3.5334925651550293,3.199383497238159,19.30006,45.83,4.946473598480225,7.632391929626465,10.060434341430664,6.270363807678223
2019-04-15,-10.486,4.74,12.81,5.0597,5.07632,5.34,13.23385,4.18193,6.034826278686523,2.8692279,3.05221,2.98863,6.44633,9.03007,4.42843,5.46865,3.875,66.989,5.82044,48.231136322021484,16.072046279907227,11.4797,6.902162075042725,4.95789,17.94540786743164,36.156517028808594,10.457,61.96262,5.264680862426758,4.770469665527344,5.3026204109191895,47.22,7.15,7.832571506500244,3.3061106204986572,26.8,27.13313102722168,3.5590977668762207,3.2336015701293945,19.45006,45.78,5.015533924102783,7.406118392944336,10.042922973632812,6.400634288787842
2019-04-16,-10.336,4.67,12.97,5.1297,5.06632,5.33,13.45385,4.29193,6.155201435089111,2.846151,3.15221,3.04863,6.41633,9.22007,4.42843,5.58865,3.885,67.289,6.09044,49.541114807128906,16.38529396057129,11.3997,6.983845233917236,5.13789,17.42811393737793,36.8766975402832,10.537,61.21262,5.440449237823486,4.844367027282715,5.470957279205322,47.38,7.13,8.020895957946777,3.399599552154541,26.6,27.74700355529785,3.704192876815796,3.3277010917663574,20.10006,45.83,5.179553031921387,7.69331169128418,10.463202476501465,6.713284015655518
2019-04-17,-10.136,4.85,12.91,5.2897,5.08632,5.2,13.49385,4.33193,6.1471757888793945,2.8538433,3.16221,3.07863,6.35633,9.10007,4.43843,5.63865,3.845,66.439,6.07044,48.877620697021484,16.288911819458008,11.1797,6.9430036544799805,5.16789,18.039461135864258,35.56649398803711,10.517,61.46262,5.415339469909668,4.827945709228516,5.454123497009277,47.54,7.3,8.115056991577148,3.4250967502593994,26.35,27.168210983276367,3.738332986831665,3.3191466331481934,20.20006,45.83,5.188186168670654,7.510551929473877,10.428177833557129,6.7393388748168945
2019-04-18,-10.486,4.74,12.81,5.2197,5.03632,5.24,13.21385,4.31193,6.19532585144043,2.9076894,3.15221,3.03863,6.29633,9.03007,4.41843,5.64865,3.745,66.139,5.97044,50.612918853759766,16.224655151367188,11.1797,6.918498992919922,5.10789,17.81373405456543,35.792091369628906,10.397,61.91262,5.3483805656433105,4.803313255310059,5.395205497741699,46.98,7.34,7.969534873962402,3.399599552154541,25.6,26.92266273498535,3.6785879135131836,3.284928560256958,20.15006,46.08,5.127757549285889,7.345198154449463,10.428177833557129,6.59169864654541
2019-04-19,,,,,,,,,6.211376190185547,,,,,,,,,,,55.29142379760742,16.457582473754883,,6.926666736602783,,17.87016487121582,36.06975173950195,,,5.373489856719971,4.819734573364258,5.386788845062256,,,8.13217830657959,3.4250967502593994,,27.606689453125,3.6871228218078613,3.293483018875122,,,5.162288188934326,7.362604141235352,10.51573657989502,6.617752552032471
2019-04-22,,,,,,,,,6.082976341247559,,,,,,,,,,,52.007957458496094,16.072046279907227,,6.910330772399902,,19.61015510559082,33.90053176879883,,,5.247941017150879,4.868999481201172,5.3026204109191895,,,7.85825252532959,3.340106725692749,,25.879079818725586,3.6017727851867676,3.2336015701293945,,,5.032798767089844,6.883947372436523,10.253061294555664,6.400634288787842
2019-04-23,-10.936,4.62,13.03,4.8197,5.01632,5.0,13.11385,4.24193,6.058901309967041,2.923074,3.11221,3.00863,5.98633,8.91007,4.48843,5.52865,3.715,65.889,5.92044,51.88037109375,15.97566032409668,10.7997,6.828648090362549,5.05789,19.704208374023438,34.53394317626953,10.297,64.16262,5.247941017150879,4.827945709228516,5.294203281402588,46.58,6.93,7.781210422515869,3.357104539871216,25.1,25.879079818725586,3.618842601776123,3.2250471115112305,20.50006,46.13,5.015533924102783,6.9448676109313965,10.244305610656738,6.418003559112549
2019-04-24,-11.036,4.78,12.79,4.9597,4.93632,5.02,13.03385,4.21193,6.066926002502441,2.9307663,3.08221,2.99863,6.19633,8.83007,4.46843,5.53865,3.685,65.089,5.87044,50.96167755126953,15.98369312286377,10.8397,6.836816787719727,5.00789,21.679332733154297,34.79425048828125,10.277,62.61262,5.231201171875,4.77868127822876,5.294203281402588,46.26,6.93,7.841131687164307,3.323108673095703,25.85,25.958005905151367,3.6103079319000244,3.2250471115112305,20.30006,46.18,5.015533924102783,7.092815399169922,10.174259185791016,6.435373306274414
2019-04-25,-11.036,4.68,12.73,4.7397,4.93632,4.78,12.99385,4.15193,5.802099704742432,2.7999972,3.06221,2.97863,5.89633,8.83007,4.45843,5.54865,3.695,64.589,5.82044,49.124298095703125,15.694541931152344,10.6397,6.844985008239746,4.96789,21.274900436401367,34.507911682128906,10.177,61.61262,5.214461803436279,4.704782962799072,5.3026204109191895,46.26,6.79,7.618566989898682,3.3061106204986572,25.55,25.773845672607422,3.5761678218841553,3.199383497238159,19.95006,46.33,4.946473598480225,6.901353359222412,10.104212760925293,6.365895748138428
2019-04-26,-10.786,4.61,12.49,4.6997,4.90632,4.89,12.99385,4.15193,5.7699995040893555,2.7769203,3.07221,2.97863,6.14633,8.79007,4.42843,5.57865,3.735,65.489,5.82044,47.78879928588867,15.557997703552246,10.6597,6.738797664642334,4.97789,20.691770553588867,34.69880676269531,10.137,61.81262,5.172611713409424,4.647307872772217,5.260536193847656,46.1,6.83,7.567206382751465,3.280613422393799,26.05,25.50198745727539,3.4908180236816406,3.182274341583252,20.15006,46.53,4.929207801818848,6.805622100830078,9.911585807800293,6.305102825164795
2019-04-29,-9.936,4.75,12.75,5.0097,4.92632,4.9,13.05385,4.21193,,2.7769203,3.11221,3.00863,6.21633,8.78007,4.43843,5.63865,3.705,65.589,5.90044,,,10.9397,,5.01789,,,10.137,62.41262,,,,46.26,6.85,,,26.45,,,,20.45006,46.58,,,,
2019-04-30,-8.136,4.78,12.25,4.7897,4.95632,4.7,12.77385,4.20193,,2.8076895,3.08221,2.99863,6.13633,8.65007,4.35843,5.53865,3.685,65.189,5.84044,,,10.8797,,4.99789,,,10.057,61.16262,,,,45.78,6.69,,,26.2,,,,20.45006,46.28,,,,
2019-05-02,-7.636,4.52,11.97,4.8097,4.92632,4.5,12.93385,4.18193,,2.7923049,3.09221,2.97863,6.09633,8.56007,4.27843,5.50865,3.675,64.439,5.87044,,,10.9197,,5.00789,,,10.157,59.26262,,,,46.26,6.78,,,26.2,,,,20.55006,46.48,,,,
2019-05-03,-6.786,4.62,11.75,4.7797,4.91632,4.64,13.03385,4.19193,,2.8153818,3.10221,2.99863,6.10633,8.61007,4.25843,5.57865,3.685,64.739,5.90044,,,10.9797,,5.01789,,,10.177,60.16262,,,,46.82,6.75,,,26.15,,,,20.55006,46.68,,,,
2019-05-06,-9.486,4.28,11.55,4.4297,4.80632,4.38,12.65385,4.05193,5.537274360656738,2.5923051,3.03221,2.94863,5.72633,8.43007,4.16843,5.44865,3.655,64.339,5.73044,43.83333969116211,15.172459602355957,10.4797,6.755134582519531,4.87789,18.904754638671875,32.538265228271484,9.917,58.76262,5.1809821128845215,4.466670513153076,5.226868152618408,44.9,6.49,7.387442588806152,3.2126216888427734,25.55,23.765607833862305,3.4481425285339355,3.1223928928375244,19.20006,46.28,4.937840461730957,6.466210842132568,10.331864356994629,6.20957088470459
2019-05-07,-8.336,4.21,11.97,4.5997,4.79632,4.57,12.95385,4.06193,5.5131988525390625,2.5769205,2.99221,2.91863,5.74633,8.47007,4.14843,5.54865,3.685,63.889,5.69044,45.4410400390625,15.180492401123047,10.5597,6.738797664642334,4.84789,17.42811393737793,33.19770431518555,9.977,59.86262,5.122392177581787,4.474881172180176,5.260536193847656,45.7,6.54,7.438803195953369,3.2126216888427734,25.65,24.537330627441406,3.4481425285339355,3.1309475898742676,19.00006,46.78,4.886044502258301,6.588050842285156,10.331864356994629,6.174831867218018
2019-05-08,-9.386,4.12,11.73,4.3997,4.69632,4.46,12.53385,3.98193,5.408873081207275,2.5461513,2.94221,2.87863,5.46633,8.31007,4.07843,5.32865,3.605,63.089,5.56044,44.51384735107422,14.891341209411621,10.2997,6.665283203125,4.75789,15.688122749328613,31.991621017456055,9.777,59.91262,5.063802719116211,4.4174065589904785,5.193201065063477,45.22,6.33,7.370321273803711,3.1616275310516357,25.85,24.01992416381836,3.396932601928711,3.088174819946289,18.35006,46.63,4.82561731338501,6.483616352081299,10.077945709228516,6.087985038757324
2019-05-09,-13.086,3.98,11.41,4.2097,4.68632,4.38,12.49385,3.91193,5.360722541809082,2.4307668,2.85221,2.80863,5.36633,8.17007,4.01843,5.12865,3.675,63.189,5.35044,44.063011169433594,14.746766090393066,9.9197,6.616274356842041,4.60789,16.449954986572266,31.65322494506836,9.637,60.21262,5.021953582763672,4.392773151397705,5.109032154083252,43.94,6.15,7.284720420837402,3.1361305713653564,25.05,23.695449829101562,3.3457226753234863,3.071065902709961,17.57006,46.78,4.765188694000244,6.309560298919678,9.736469268798828,5.992453098297119
2019-05-10,-11.286,4.09,11.45,4.2897,4.66632,4.53,12.33385,3.88193,5.5131988525390625,2.4923052,2.85221,2.79863,5.51633,8.18007,3.97843,5.09865,3.595,62.539,5.38044,46.99770736694336,14.947565078735352,10.1597,6.706124782562256,4.62789,18.09589385986328,33.23241424560547,9.557,58.11262,5.063802719116211,4.458459377288818,5.159533500671387,44.1,6.14,7.447363376617432,3.187124490737915,25.75,24.581180572509766,3.3798627853393555,3.1223928928375244,17.81006,47.33,4.84288215637207,6.483616352081299,9.911585807800293,6.0792999267578125
