Date	316 HK Equity	1378 HK Equity	883 HK Equity	1171 HK Equity	386 HK Equity	1308 HK Equity	1088 HK Equity	998 HK Equity	600019 CH Equity	1919 HK Equity	3988 HK Equity	1288 HK Equity	3323 HK Equity	762 HK Equity	857 HK Equity	3328 HK Equity	728 HK Equity	941 HK Equity	939 HK Equity	000651 CH Equity	601088 CH Equity	2007 HK Equity	601006 CH Equity	1398 HK Equity	002157 CH Equity	601155 CH Equity	267 HK Equity	1044 HK Equity	601328 CH Equity	600028 CH Equity	601169 CH Equity	17 HK Equity	868 HK Equity	601225 CH Equity	601988 CH Equity	688 HK Equity	000002 CH Equity	601818 CH Equity	601288 CH Equity	2628 HK Equity	6 HK Equity	601398 CH Equity
2/5/18	-0.008892	-0.022817	-0.022117	-0.024557	-0.030129	-0.039956	-0.02544	0.0387	0.013291	0.002247	-0.002146	0.010549	-0.034965	0.013746	-0.025276	0.010401	-0.005195	-0.012361	0.006704	-0.02443	0.002959	-0.026253	0.02007	0.006766	-0.0177	0.043074	-0.01642	-0.007204	0.051346	0.013516	0.031991	-0.02589	-0.017974	0.000612	0.040923	-0.003226	-0.008889	0.067903	0.054859	-0.011299	-0.018077	0.021328
2/6/18	-0.007591	-0.04467	-0.051696	-0.111888	-0.045858	-0.036994	-0.066265	-0.070045	-0.013141	-0.073991	-0.060215	-0.070981	-0.091787	-0.054237	-0.058347	-0.060294	-0.028721	-0.025657	-0.076582	-0.010547	-0.026444	-0.11152	-0.003924	-0.072581	-0.075434	-0.039681	-0.056761	-0.025066	0.001122	-0.027743	-0.016846	-0.031561	-0.064892	-0.064354	0.001122	-0.079288	-0.030543	-0.012921	-0.007308	-0.059048	-0.023564	-0.022129
2/7/18	0.011822	-0.036132	-0.001704	-0.069291	-0.009302	0.002401	-0.015054	-0.052885	-0.03614	-0.007264	-0.016018	-0.01573	-0.039894	-0.023297	-0.025818	-0.00626	-0.018817	-0.008992	-0.026442	-0.057018	-0.034038	-0.04	-0.007264	-0.017391	0.006126	-0.09829	-0.00885	0.017591	0.000476	-0.033282	-0.012516	-0.006861	-0.017794	-0.019466	-0.033909	-0.049209	-0.077562	-0.032746	-0.051306	-0.01417	-0.007541	-0.056361
2/8/18	-0.006186	-0.00882	-0.018771	-0.023689	-0.021909	-0.013174	-0.015284	-0.003384	-0.055967	0.012195	-0.004651	-0.009132	-0.01108	-0.014679	-0.015901	-0.001575	-0.019178	0.000648	-0.002469	0.005712	-0.061932	0.010057	-0.050053	-0.00885	0.012476	-0.078974	0.005357	-0.009309	-0.048589	-0.068116	-0.037378	-0.006908	-0.018116	-0.06397	-0.045209	0.001848	-0.015401	-0.054409	-0.041833	-0.008214	0.00228	-0.051595
2/9/18	-0.002766	-0.086763	-0.029565	-0.062392	-0.0272	-0.044903	-0.046563	-0.057725	-0.009709	-0.050602	-0.025701	-0.048387	-0.082633	-0.044693	-0.034111	-0.036278	-0.01676	-0.033679	-0.044554	-0.026363	-0.041614	-0.066856	-0.020493	-0.028274	-0.051978	-0.09611	-0.0373	-0.030201	-0.022116	-0.04665	-0.012284	-0.027826	-0.042435	-0.080719	-0.025379	-0.027675	-0.041224	-0.024662	-0.030792	-0.041408	-0.010614	-0.016458
2/12/18	0.001387	0.035323	-0.021505	0.016636	-0.003289	0.022872	-0.009302	-0.005405	-0.005454	-0.002538	0	0.002421	0.019847	-0.02729	-0.016729	0.003273	-0.014205	-0.008043	-0.001295	0.037014	-0.020033	0	-0.012083	-0.01072	0.037022	0.063652	0.001845	0.008304	-0.029718	-0.016942	-0.000316	0.003578	0.026975	0.003897	-0.023023	-0.00759	0.015599	-0.029347	-0.02121	-0.010799	-0.007663	-0.014891
2/13/18	0.000693	0.002353	0.001832	0.02	-0.011551	-0.012422	0.007042	0.018116	-0.001675	0.020356	0.016787	0.007246	0.032934	-0.004008	0.003781	0.001631	-0.017291	-0.006081	0.005188	0.015574	0.020872	0.001524	0.013735	0.013932	-0.020591	0.049839	0.003683	0.005491	0.002911	0.004664	0.009356	0.010695	0.037523	0.019692	0.014924	0.00956	0.0243	0.005306	0.01297	-0.00655	-0.008494	0.027021
2/14/18	0.007612	0.051643	0.009141	0.094474	0.018364	0.011321	0.016317	0.010676	0.027789	0.009975	0.025943	0.026379	0.036232	0.014085	0.00565	0.014658	0.014663	0.002039	0.045161	0.033867	0.008599	0.015221	-0.013134	0.035115	0.018085	-0.002976	0.016514	0.023208	-0.002728	-0.005931	-0.001205	0.022928	0.012658	0.033677	-0.001205	0.060606	0.012222	-0.001205	0.001202	0.006593	0.025701	0.010545
2/15/18	-0.002747	0.0625	0.032609	0.035831	0.027869	0.014925	0.020642	0.024648	0	0.012346	0.011494	0.021028	0.033566	0.011905	0.020599	0.006421	0	0.006784	0.046914	0	0	0.038981	0	0.030973	0	0	0.005415	0.000667	0	0	0	0.001724	0.026786	0	0	0.023214	0	0	0	0.010917	0.003797	0
2/20/18	0.020661	-0.017857	-0.005263	-0.028302	-0.012759	0.004902	-0.011236	-0.006873	0	-0.004878	-0.020455	-0.01373	0.014885	-0.005882	-0.005505	-0.009569	0.00289	-0.002695	-0.017689	0	0	-0.020202	0	-0.015737	0	0	0.007181	-0.011333	0	0	0	-0.005164	-0.010435	0	0	-0.012216	0	0	0	-0.00216	-0.006808	0
2/21/18	-0.010796	-0.008556	0.026455	0.004854	0.037157	0.052439	0.015909	0.038062	0	0.029412	0.025522	0.041763	0.037333	0.011834	0.027675	0.032206	0.008646	0.016892	0.027611	0	0	0.055965	0	0.03343	0	0	0.016043	0.012812	0	0	0	0.008651	-0.001757	0	0	0.015901	0	0	0	0.019481	-0.001523	0
2/22/18	0.00955	-0.005394	-0.022337	0.022544	-0.021807	-0.031286	0.020134	-0.003333	0.013524	-0.002381	-0.0181	-0.004454	-0.026992	-0.011696	-0.016158	-0.00312	-0.011429	-0.007973	-0.01986	0.013733	0.027446	-0.012552	0.024081	-0.022504	-0.002198	0.013231	-0.005263	0.01265	0.013646	0.026846	0.016299	-0.001715	0	0.022402	0.020933	-0.031304	0.015884	0.020738	0.035961	-0.002123	-0.002288	0.017347
2/23/18	0.004054	0.007592	0.01406	0.03937	0.030255	0.013158	0.024123	0.010033	0.009689	0.00716	0.020737	0.022371	0.051519	0.015779	0.016423	0.017214	0.00578	0.00134	0.005959	-0.014949	0.01187	0.062147	0.008447	0.011511	-0.012801	0.030399	0.012346	0.005917	0.008033	0.017459	0.00469	0.008591	0.044014	0.015224	0.006582	0.017953	0.032324	0.017901	0.008971	0.010638	0.004587	0.003428
2/26/18	-0.004711	0	0.012132	-0.036364	0.015456	0.010626	0.002141	-0.008278	0.014766	-0.007109	0.011287	-0.006565	-0.001256	-0.015534	0.008977	-0.003077	-0.005747	-0.006689	0.003555	0.014249	0.011523	-0.014628	0.013996	0	0.007596	-0.026352	0.006969	0.010458	0.006303	0.010923	0.007334	0.018739	0.006745	0.00221	0.005585	0.010582	-0.012305	0.00106	-0.001324	0.002105	0.022831	0.004731
2/27/18	-0.001352	-0.026911	-0.005137	-0.070755	-0.010654	-0.002336	-0.034188	-0.018364	-0.045333	-0.011933	-0.024554	-0.019824	-0.042767	-0.001972	0	-0.012346	0.00289	-0.005387	-0.010626	-0.048443	-0.051238	-0.039136	-0.003306	-0.018492	-0.006538	-0.045231	-0.00692	0	-0.01805	-0.010699	-0.020166	-0.006689	-0.01675	-0.050135	-0.018321	-0.005236	-0.037586	-0.020273	-0.027916	-0.008403	-0.005208	-0.032901
2/28/18	-0.010156	0.011062	-0.018933	-0.00846	-0.030769	-0.004684	-0.015487	-0.028912	-0.011795	-0.007246	-0.022883	-0.022472	0.021025	0.001976	-0.016014	-0.01875	-0.005764	-0.006093	-0.027446	-0.008093	-0.016205	-0.011236	-0.015682	-0.02029	-0.014803	0.037223	-0.008711	-0.010349	-0.014087	-0.024774	-0.006032	0.003367	0.037479	-0.003094	-0.022745	-0.035088	-0.00802	-0.017903	-0.018587	-0.014831	-0.004488	-0.019591
3/1/18	-0.002736	-0.0186	-0.012281	0.010239	-0.003175	0	-0.004494	0.010508	-0.00769	0.002433	-0.007026	0.016092	0.009009	-0.005917	-0.012658	0.006369	-0.002899	-0.006812	0.008589	-0.005841	-0.016917	0.017045	-0.017617	0.007396	0.007108	0.005098	-0.00703	0.007843	-0.005254	-0.006829	0.003094	0.018456	0.100164	-0.013992	-0.006076	0.007273	-0.012556	-0.001409	-0.003721	0.002151	0.009016	-0.000733
3/2/18	0	-0.039019	-0.01421	-0.072635	-0.014331	0.011765	-0.020316	-0.041594	-0.037093	-0.029126	-0.009434	-0.020362	-0.03699	-0.012897	-0.020147	-0.014241	-0.005814	-0.004115	-0.026764	0.019468	-0.01819	-0.026536	-0.005648	-0.020558	0.021378	0.023671	-0.010619	-0.006485	-0.005735	-0.007424	-0.0021	-0.01318	-0.059701	-0.014251	-0.009887	0.001805	-0.002035	-0.009613	-0.002868	-0.015021	0.01787	0.000487
3/5/18	-0.005487	0.075406	-0.025225	-0.016393	-0.009693	-0.043023	-0.016129	-0.009042	-0.010567	-0.0225	-0.014286	-0.025404	-0.05298	-0.059296	-0.020561	-0.011236	-0.020468	-0.03168	-0.0275	-0.016356	0.004974	-0.011478	0.004223	-0.01949	0.065228	0.020733	-0.008945	-0.02611	0.00139	0.009315	-0.001526	-0.033389	-0.034921	-0.023688	-0.00256	-0.005405	-0.00326	0.002179	-0.009893	-0.013072	-0.02414	-0.009143
3/6/18	0.004138	0.06904	0.040665	0.038889	0.019576	-0.015796	0.016393	0.034672	0.01971	0.023018	0.02657	0.030806	0.029371	0.018162	0.026718	0.022727	0.014925	0.00569	0.030848	0.010634	0.025238	0.037736	0.009253	0.036697	-0.009978	0.097076	0.018051	0.012064	0.009078	0.018552	0.011455	0.013817	0.044408	0.038682	0.013213	0	0.052536	0.01536	-0.001457	0.022075	0.015742	-0.004679
3/7/18	0.002747	0.001009	-0.021314	-0.02852	-0.0112	0.01358	-0.039171	-0.017637	-0.024701	-0.02	-0.011765	-0.011494	-0.025815	-0.008395	-0.020446	-0.012698	-0.002941	-0.002829	0	-0.00481	-0.018607	-0.015385	-0.01387	0.00295	-0.022005	-0.017322	0.005319	0.011921	-0.001923	-0.006551	-0.008704	-0.005111	-0.033071	-0.025216	0.005223	-0.01087	-0.024748	-0.006544	0.000547	-0.017279	-0.01107	0.010267
3/8/18	-0.005479	-0.003024	0.00363	0.007339	0.035599	0.035323	0.014388	0.001795	-0.005835	0.056122	0.007143	-0.002326	0.018131	0.015873	0.017078	0.004823	0	0.01773	0.009975	0.026202	-0.011355	0.035511	-0.011492	0.001471	0.000454	0.0177	0.001764	0.001309	-0.000053	-0.000046	0.001136	0.013699	0.029316	0.005561	-0.006328	0.007326	0.020861	0.000726	-0.008991	0.008791	0.01791	-0.013643
3/9/18	0.00551	0.023256	0.019892	0.003643	0	0.005882	0.021277	0.001792	-0.02967	0.024155	0.002364	-0.004662	0.057534	0.014583	-0.001866	0.008	0.017699	0.006272	0.012346	-0.002071	-0.003677	0.021948	0.001299	0.010279	0.014533	-0.009295	0.014085	0.014379	0.000186	-0.009118	0.000186	0.001689	0.011076	-0.011678	-0.004576	0.02	-0.005165	-0.002134	0.000186	0.010893	0	0.000186
3/12/18	-0.00274	0	0.026596	0.012704	0.009375	-0.007018	0.030093	0.023256	0.013215	0.021226	0.028302	0.046838	0.044041	0.007187	0.014953	0.012698	0	0.004848	0.036585	0.005832	0.002839	0.005369	0.0089	0.024709	0.001113	-0.094958	0.003472	-0.009021	-0.001977	0.010513	0.001113	0.021922	-0.004695	0.001113	-0.001282	0.00713	-0.024019	-0.001215	0.003604	0.008621	0.008798	-0.009586
3/13/18	0.002747	-0.01581	-0.018998	-0.023297	-0.00774	0.002356	-0.002247	0.006993	0.003157	-0.006928	0.018349	0.053691	-0.001241	-0.017329	-0.003683	0.007837	-0.014493	-0.011716	0.010588	-0.004464	0.00615	-0.001335	-0.002328	0.011348	0.003006	0.011867	0.013841	-0.012354	0.000983	-0.011432	-0.004479	0.00495	0.012579	-0.003823	0.005784	-0.017699	-0.003313	0.000983	0.025822	0.004274	-0.002907	0.004073
3/14/18	0.006164	-0.029116	-0.003521	0.020183	0.00936	-0.001175	0.006757	-0.006944	0.033752	-0.013953	0	0.006369	0.037267	-0.001037	-0.003697	-0.009331	-0.005882	0.000697	-0.012806	-0.01428	0.006351	0.01738	-0.00322	-0.014025	-0.016957	0.008578	-0.011945	0.004608	-0.003439	0.009069	-0.005657	0.001642	0.020186	0.009664	-0.003569	0	0.007992	-0.008125	-0.008487	-0.010638	0.008017	-0.008032
3/15/18	0.001361	-0.027921	-0.003534	-0.02518	0	0.007059	-0.022371	-0.006993	-0.000109	-0.009434	-0.006757	-0.004219	0.001198	-0.009346	-0.003711	-0.006279	-0.008876	0.002787	0.001179	0.029854	0.00267	0.039422	0.004392	-0.004267	-0.023718	0.022979	-0.015544	-0.003932	0.000397	-0.001157	-0.003916	-0.003279	-0.015221	-0.010715	-0.001157	0.005405	-0.002378	-0.003507	0.008612	0.004301	-0.002892	0.001945
3/16/18	-0.004759	-0.010638	-0.005319	-0.035055	-0.001546	-0.014019	-0.004577	-0.022887	-0.014708	0.011905	-0.002268	-0.008475	0.002392	0.014675	-0.009311	-0.007899	0.023881	0.004864	0.001178	-0.008151	-0.016346	0.046776	-0.01103	-0.011429	0.001003	0.022746	-0.010526	0.001974	-0.010402	-0.001096	-0.00663	-0.011513	0.001546	-0.019192	-0.010678	0.005376	-0.002013	-0.012875	-0.015608	-0.012848	0.032632	-0.016559
3/19/18	-0.000683	-0.013978	0.010695	-0.042065	0.00774	0.007109	-0.029885	-0.003604	-0.030444	-0.002353	-0.006818	-0.019231	-0.019093	0.007231	0.003759	-0.001592	-0.014577	0.005533	0.001176	-0.00879	-0.053037	-0.021739	-0.015245	-0.001445	-0.020586	-0.016501	-0.007092	-0.004596	0.000386	0.026876	-0.0024	-0.013468	0.003086	-0.037759	0.000386	-0.010695	-0.031805	0.000386	0.002844	0.002169	-0.020365	0.006678
3/20/18	-0.005468	0.007634	0.007055	0.013972	0.012289	-0.010588	-0.00237	-0.001808	0.00505	0	-0.01373	-0.013072	0.00365	0.002051	0	-0.00638	-0.002959	0.002063	-0.010576	-0.014216	0.010938	0.003704	0.001836	-0.005789	-0.013273	-0.00479	0.001786	-0.001319	0.001136	0.035973	0.002362	-0.015358	-0.013846	0.005961	0.00925	0.001802	-0.008027	0.001955	0.004469	-0.004329	-0.002151	0.019873
3/21/18	-0.005498	-0.002165	0.019264	-0.003937	0.022762	-0.008323	-0.004751	0.001812	0.000876	0	0	0.004415	-0.032727	-0.007165	0.024345	0.011236	0	-0.00755	-0.001188	-0.007629	0.001969	0.0123	0.003102	-0.001456	0.004142	0.028026	-0.005348	0.01321	0.001969	0.004903	-0.002218	0.001733	-0.037441	0.003242	0.001969	0.043165	0.012199	0.001969	0.001969	-0.015217	0.000718	-0.004169
3/22/18	-0.007602	-0.017354	0.005155	-0.011858	0	-0.019185	0	-0.001808	-0.013411	-0.011792	-0.00464	-0.008791	-0.007519	-0.003093	0.010969	0.001587	-0.002967	-0.007607	-0.016647	-0.036186	-0.001868	-0.00243	-0.014959	-0.007289	-0.007903	-0.046179	-0.003584	-0.028683	-0.001419	-0.002877	-0.007005	-0.008651	-0.025932	-0.000152	-0.001419	0.003448	-0.016559	-0.001419	-0.011161	-0.006623	0.005743	-0.004496
3/23/18	-0.006964	-0.032009	-0.017094	-0.08	-0.022255	-0.03423	-0.033413	-0.023551	-0.038369	-0.050119	-0.016317	-0.017738	-0.059343	-0.031024	-0.028933	-0.009509	-0.026786	-0.01324	-0.021765	-0.017872	0.000818	-0.053593	-0.004268	-0.023495	0.022282	-0.069914	-0.008993	-0.040268	-0.008361	0.001157	-0.031221	-0.022688	-0.021631	-0.006273	-0.009399	-0.049828	-0.000915	0.000235	-0.024542	-0.015556	0.003569	-0.023722
3/26/18	0.006311	-0.009122	0.02087	0.059783	0.051593	-0.03038	-0.02716	-0.007421	-0.036141	0.01005	0.00237	-0.006772	0.069799	-0.005336	0.014898	-0.0032	0.009174	-0.003531	0.012361	-0.011053	-0.046359	0.036036	-0.000276	0.010526	-0.019249	0.007382	0	0.031469	-0.014713	-0.023582	-0.002952	0.005357	-0.006803	-0.027751	-0.027333	-0.019892	-0.019564	-0.02201	-0.028697	-0.004515	0	-0.040281
3/27/18	-0.003484	0.01496	0	0.018462	-0.007215	0.052219	0.006091	0.024299	0.007398	0.002488	0.016548	0.027273	0.033877	0.055794	0.009174	0.006421	0.024242	0.031184	0.008547	-0.015319	0.007541	0.036025	-0.011416	0.013393	-0.005369	0.013398	0.00363	0.005424	-0.000997	-0.000997	0.000468	0.005329	-0.006849	0.004281	-0.006005	0.04428	0.02173	-0.005894	0.004233	0.006803	0.000711	-0.007635
3/28/18	-0.006993	-0.027211	-0.010221	-0.011078	-0.018895	-0.026055	-0.021191	-0.018248	-0.005368	-0.029777	-0.018605	-0.013274	-0.01699	-0.013211	-0.001818	-0.020734	-0.002959	-0.019931	-0.026634	-0.040119	-0.022966	-0.033573	-0.028703	-0.016153	-0.023602	-0.019844	-0.0217	-0.018206	-0.001026	-0.031057	0.003518	-0.024735	-0.05	-0.021764	-0.001932	-0.035336	0.010588	0.000588	0.0058	-0.018018	-0.006397	0.000588
3/29/18	0	-0.001166	-0.005164	0.01833	0.020741	-0.006369	0.005155	-0.003717	0.033053	-0.005115	0	0	0.051852	0.019567	-0.018215	0.001629	0.026706	0.009116	0.002488	0.03326	0.017153	0.002481	-0.000417	0.004478	-0.00387	0.055085	0.014787	-0.001374	0.009669	0.02788	0.010039	0.003623	0.072595	0.023875	0.005942	-0.001832	0.088561	0.008215	0.024244	-0.009174	0.000715	0.016744
4/3/18	0.004225	0.001167	-0.036332	-0.036	0.036284	0.053846	-0.004103	0.024254	-0.02539	0.002571	0.009479	0	0.075117	0.005051	-0.003711	0.021138	0.011561	0.008339	0.007444	-0.000014	-0.029571	-0.016089	-0.015421	0.013373	0.055766	-0.021765	0.009107	0.082531	-0.00812	-0.011017	-0.009069	-0.005415	0.001692	-0.037592	-0.003266	0.00367	0.001198	-0.010631	-0.005862	0.002315	-0.027877	-0.016645
4/4/18	-0.004208	0.005828	-0.017953	0.010373	-0.016807	-0.034063	-0.019567	-0.021858	-0.018844	-0.015385	-0.028169	-0.015695	-0.039301	-0.023116	-0.011173	-0.017516	-0.02	-0.028946	-0.038177	0.012559	-0.008547	-0.023899	-0.004617	-0.035191	-0.0043	0.00042	-0.027076	-0.017154	-0.003781	0.005667	-0.005076	-0.005445	-0.02027	0.007074	-0.009869	-0.010969	-0.02707	-0.002154	-0.007364	-0.018476	-0.016129	-0.003851
4/6/18	-0.00493	-0.016222	0.021938	-0.004107	0.025641	0.008816	0.016807	-0.001862	0	0.002604	0.002415	0.004556	0.034091	0.030864	0.011299	0.001621	0.008746	0.015614	0.015365	0	0	0.014175	0	0.007599	0	0	0.007421	-0.006464	0	0	0	0.027372	0.017241	0	0	0.003697	0	0	0	0.009412	-0.004098	0
4/9/18	-0.0092	0.03298	0.008945	-0.013402	0.009722	0.007491	0.008264	0	0.040292	0.01039	0.009639	0.002268	-0.003297	0.017964	0	0.008091	0.011561	0.027254	0.007566	-0.022894	0.006637	0.003812	0.001425	0.003017	-0.038613	-0.037259	0.038674	0.028627	-0.001447	0.025075	0.001656	0.010657	0.037288	0.005424	0.000187	0.020258	-0.035795	0.002669	0.005437	0.011655	0.001646	-0.001517
4/10/18	-0.010714	0.053592	0.02305	0.051202	0.015131	0.003717	0.029713	0.027985	0.040035	0.005141	0.01432	0.00905	0.037486	0	-0.007449	0.014446	0.008571	0.012245	0.021277	0.045536	0.037145	0.059494	0.014949	0.025564	-0.004187	0.06983	0.015957	0.030993	0.020606	0.029941	0.020197	0.00703	0.001634	0.026054	0.023389	0.012635	0.020312	0.022409	0.031351	0.013825	-0.006574	0.047039
4/11/18	0.00361	0.017316	0.041594	0.021869	0.00271	0.002469	-0.00796	0.025408	-0.005647	0.023018	-0.002353	0.011211	-0.012752	-0.009804	0.037523	0.003165	0	-0.009409	-0.003676	0.014959	0.00472	0	0.011818	0.004399	0.021569	0.052688	0	-0.018405	0.015379	0.023504	0.011474	-0.001745	-0.019576	0.004399	0.015914	-0.010695	0.019116	0.015442	0.01844	0.002273	-0.020678	0.025397
4/12/18	0	-0.029787	0.036606	-0.046693	0.004054	0.004926	-0.006018	-0.00354	-0.013093	-0.0225	-0.004717	0	-0.024758	0.019802	0.028933	-0.006309	0.011331	0.000678	-0.00123	-0.01291	-0.021466	-0.002389	-0.023185	-0.00146	-0.028384	-0.020302	-0.00349	-0.01	-0.015796	0.000909	-0.011997	0.001748	0.006656	-0.037949	-0.02132	-0.012613	-0.029461	-0.015857	-0.028716	-0.004535	-0.000845	-0.031782
4/13/18	-0.000719	-0.029605	-0.012841	0.005102	-0.004038	-0.006127	0.004036	0.003552	0.005895	0	-0.00237	-0.002217	-0.001104	0.003883	0.001757	-0.001587	0.008403	0	0.006158	-0.004894	-0.000466	-0.009581	-0.001267	-0.002924	0.000168	-0.000797	0.008757	-0.011995	-0.002389	-0.013443	-0.00622	0.006981	-0.003306	0.006403	-0.007809	0.007299	-0.016438	-0.009719	-0.005265	-0.004556	-0.001691	-0.005798
4/16/18	0	-0.00226	-0.001626	-0.051777	-0.010811	-0.013564	-0.041206	-0.038938	-0.029698	-0.023018	-0.014252	-0.033333	-0.027624	-0.005803	-0.019298	-0.022258	-0.011111	-0.010169	-0.023256	-0.027683	-0.034147	-0.038694	-0.018488	-0.02346	-0.023912	-0.064111	-0.015625	-0.026837	-0.017296	-0.018709	-0.009871	-0.015598	-0.038143	-0.023414	-0.02697	-0.032609	-0.040154	-0.020793	-0.032132	-0.006865	0.001693	-0.035945
4/17/18	0.00576	0.005663	0.016287	0	0.005464	0.01	-0.015723	0	-0.00711	-0.010471	-0.007229	-0.022989	0.009091	-0.01751	-0.012522	0	-0.008427	-0.005479	-0.011278	-0.020695	-0.018792	-0.023899	-0.008791	-0.010511	-0.010547	-0.029779	-0.001764	-0.013789	-0.006155	-0.014631	-0.002699	-0.008803	-0.012069	-0.010606	-0.003884	-0.018727	-0.004893	-0.006241	-0.006561	-0.004608	-0.000845	-0.006383
4/18/18	0.011453	-0.003378	0.016026	0.034261	0.019022	-0.011139	0.005325	0.014733	0.038919	0.010582	0.007282	0.023529	-0.021396	0.015842	0.018116	0.004878	0.011331	-0.000689	0.011407	0.005777	0.017798	0.002577	0.005723	0.015175	-0.026278	-0.019732	0.0053	0.001332	0.011077	0.039344	0.008872	0.005329	0.001745	0.022116	0.009789	-0.003817	0.008475	0.009507	0.015218	0	-0.002538	0.02006
4/19/18	-0.002123	0.057627	0.044164	0.072464	0.026667	0.01627	0.04661	0.014519	0.042485	0.026178	0.016867	0.009195	0.009206	0.023392	0.05694	0.019417	0.030812	0.003446	0.025063	0.048615	0.039373	0.020566	0.014262	0.029895	-0.005802	0.009695	0.01406	0.017952	0.000686	0.00634	-0.000952	0.0053	-0.019164	0.036246	0.001691	0.019157	0.005367	0.001552	0.001698	0.013889	0.005089	0.005844
4/20/18	0.007801	-0.03312	-0.024169	-0.023166	-0.025974	-0.002463	-0.020243	-0.026834	-0.00655	-0.005102	-0.011848	-0.025057	-0.04447	-0.009524	-0.011785	-0.009524	-0.008152	0.004121	-0.01467	0.001963	-0.006655	-0.017632	-0.010747	-0.017417	-0.025151	-0.041411	-0.012132	-0.032005	-0.008166	-0.013383	-0.020758	-0.005272	-0.005329	-0.003272	-0.005902	-0.020677	-0.005909	-0.008255	-0.013819	-0.006849	-0.005063	-0.003272
4/23/18	0.009148	-0.005525	-0.009288	0.029644	-0.009333	0.020988	0.006198	0	0.000959	0.015385	-0.009592	-0.004673	-0.00358	0.032692	-0.008518	-0.003205	-0.00274	-0.00342	-0.002481	0.03552	-0.001486	-0.019231	0.012891	-0.007386	-0.023308	0.00875	-0.001754	-0.008097	-0.001787	-0.003426	-0.00046	-0.010601	0.019643	0.005517	-0.003426	-0.019194	-0.011359	-0.003426	0.001903	-0.002299	-0.001696	0.013408
4/24/18	-0.006276	-0.022222	0.007812	0.071017	0.02288	0.010883	0.057495	0.025735	0.008562	0.005051	0.016949	0.023474	0.069461	0.001862	0.006873	0.016077	0.008242	0.015786	0.022388	0.004888	0.021585	0.062745	0.017682	0.02381	0.010676	0.044158	0.015817	-0.037415	0.010189	0.01151	0.010247	0.007143	0.070053	0.008127	0.011279	0.033268	0.029426	0.012986	0.016658	0.009217	-0.003398	0.005399
4/25/18	0.031579	-0.0125	0	0.014337	-0.015789	0.003589	-0.021845	-0.016129	-0.002386	-0.01005	-0.007143	-0.009174	-0.025756	-0.013011	-0.017065	0.004747	-0.010899	-0.017568	-0.014599	-0.000449	-0.017969	0.00738	-0.000483	-0.013081	0.00948	-0.016088	-0.00346	-0.031802	-0.004539	-0.025484	-0.008307	-0.008865	-0.00491	-0.003082	-0.008491	-0.007576	-0.024293	-0.007949	-0.005881	-0.004566	-0.012788	-0.012885
4/26/18	0.00068	-0.027618	-0.004651	-0.035336	-0.016043	-0.009535	-0.02531	-0.009107	-0.002736	0	0	-0.00463	-0.004598	0.001883	-0.024306	0.001575	0.00551	-0.008253	-0.008642	-0.090189	-0.001531	-0.026862	-0.004209	-0.005891	0.014352	-0.025491	0.001736	0.009489	-0.002193	-0.000565	-0.004994	-0.008945	-0.044408	-0.000565	-0.003195	-0.019084	-0.05432	-0.000565	-0.005812	-0.009174	0.004318	-0.007239
4/27/18	0.010877	0.015385	0.028037	0.005495	0.044837	0.013237	0.01833	0.014706	0.005998	0.007614	0.007194	0.004651	0.024249	0.026316	0.021352	0.001572	0.027397	0.035368	0.006227	-0.032373	0.012644	0.002509	0.011536	0.004444	-0.021517	-0.025038	0.025997	0.005785	0.008715	0.024271	0.009461	0.005415	-0.013769	0.009386	0.008474	0.001946	-0.002957	0.00804	0.005834	0.013889	0.00086	0.008962
4/30/18	0.004707	0.002331	-0.00303	-0.092896	-0.002601	-0.002375	-0.027	0.025362	0	0.012594	0.02381	0.032407	0.046223	0.02381	0.008711	0.014129	0.024	0.007368	0.029703	0	0	0.015019	0	0.029499	0	0	0.016892	0.00647	0	0	0	0.041293	-0.001745	0	0	0.031068	0	0	0	0.027397	0.004296	0
5/2/18	-0.004685	-0.02907	0.009119	0.012048	0.002608	0.016667	-0.015416	-0.0053	-0.05221	-0.029851	-0.013953	-0.002242	-0.040948	-0.0161	-0.015544	-0.02322	-0.018229	-0.005319	-0.010817	0.021627	-0.036042	0.011097	0.019147	-0.007163	-0.001191	0.018998	-0.018272	-0.021429	-0.002076	-0.009455	-0.002223	-0.008621	0.006993	-0.022369	-0.006296	-0.001883	-0.028947	-0.00862	0.009387	-0.008889	-0.004277	-0.007009
5/3/18	-0.004035	0.010778	-0.021084	0.009921	-0.0013	-0.017564	-0.008351	-0.001776	0.018409	0	-0.016509	-0.017978	-0.008989	-0.009091	-0.017544	-0.015848	-0.01061	-0.01738	-0.018226	0.014392	0.010712	-0.032927	0.010768	-0.020202	0.006328	0.009062	-0.018613	-0.016788	-0.005149	0.020269	0.001321	-0.01913	-0.020833	0.008975	0.003949	0	-0.01134	0.003812	-0.003867	-0.013453	-0.002577	-0.003702
